-4.9202,29.5866
3.5891,32.2221
-1.9268,33.1503
2.9794,39.3254
-0.7364,25.5439
-3.0099,36.8354
0.713,31.745
3.9123,28.9975
-5.8005,37.8185
-3.0215,41.9927
-2.4761,31.6852
-4.69,29.8942
-8.2102,36.6271
-0.9405,39.2245
-6.1645,40.7675
-4.3373,40.3189
-4.9059,31.2852
-2.2365,38.1955
-2.5837,31.8717
-8.4587,28.6804
-1.2474,38.0322
-3.8559,29.9599
0.201,29.1541
-6.0021,36.5903
-12.0134,35.6726
-5.4881,34.589
-3.5094,34.952
-0.4985,31.1957
2.3439,37.0013
0.0864,38.7172
-0.1332,37.4627
-2.9177,28.5816
-3.7415,31.1521
-8.7775,35.1724
-5.4369,30.1341
-7.2924,35.2113
-1.8106,39.3336
-3.2678,38.2361
2.2707,38.6598
-12.4638,38.9668
-1.8852,35.8189
-1.7615,35.6585
-1.9642,32.7579
-10.6504,33.7356
-6.3567,38.386
-4.3427,34.488
-6.5361,32.1646
-3.2585,28.3525
-2.0374,33.7468
-7.8506,24.7824
-1.2069,32.9978
-5.2862,33.238
3.8907,33.9668
-2.8746,28.3458
3.2292,37.7498
0.9593,34.348
0.3716,35.6123
-0.8153,33.5664
-8.9776,38.1853
-10.7808,33.2232
-4.0132,30.0831
-0.8155,33.3781
-4.9219,36.1946
-5.0772,39.5937
-1.8389,32.3065
-10.8172,29.0471
1.0371,33.9637
-4.3206,40.5882
-8.2297,31.8711
-5.0616,36.4547
-5.8084,31.7626
-9.4909,37.014
-0.0606,32.2985
-2.5746,29.1062
-5.0586,39.5506
-2.6825,43.1972
-6.292,36.431
-3.978,36.3744
-3.2416,31.9668
-6.6065,46.1525
-3.5159,26.2747
-5.75,36.8133
-5.1688,39.4821
0.7069,33.5658
-5.0601,30.2319
-5.9509,28.4003
1.4969,40.3826
-8.126,29.5402
-10.1298,30.3921
-15.3619,29.6943
1.8587,32.8097
0.1288,32.2493
3.6724,34.9407
-4.7073,44.1438
-4.4823,29.3855
-2.4237,34.0097
0.9569,30.5572
-0.0662,37.4966
-5.8246,34.8
-6.4623,43.3358
-5.9672,32.3897
-7.3817,32.8079
-3.2363,37.1643
-5.6009,33.435
-8.7531,30.9257
7.5643,38.2338
-6.2694,28.9312
-7.0288,34.0768
-3.0776,31.2505
-8.245,39.7243
-1.4469,32.6967
-4.0763,32.0907
-14.6959,34.6139
-7.4001,30.2402
-5.7174,37.0255
-7.7912,28.5523
-0.711,37.1118
-6.9636,36.3611
-4.3539,35.3399
-8.1448,37.4189
1.4924,36.6531
-1.0298,19.4087
-2.1941,34.0621
-3.7884,31.6955
-2.9968,35.7733
-4.245,32.3496
1.5961,29.8386
0.8155,34.8531
-6.3589,33.0275
-6.8114,36.8017
-1.8528,31.984
-7.524,35.3416
0.5309,33.7164
-1.5772,32.691
-2.9491,33.0224
-2.0634,28.257
-0.694,33.2623
-1.8109,32.8307
-1.9605,29.9669
1.4373,27.4992
-7.2777,35.0832
2.5076,35.2493
-4.1829,28.5882
-3.9614,34.0839
3.3983,36.5946
-9.1935,42.0881
-4.7582,30.7221
2.5545,33.967
-4.6502,35.0172
0.0909,38.0464
-8.5916,41.9774
0.4897,32.6786
-6.4151,30.3719
-2.7308,31.6273
-6.2047,37.3343
-1.7876,32.6185
-0.3418,39.5092
-7.4938,31.8022
0.4731,36.9733
-2.3268,38.7077
-7.4692,28.3768
-6.6022,34.6408
-6.3268,32.2561
-7.0265,31.7352
-7.143,35.5987
-0.1046,32.2826
-4.024,31.8892
-1.1357,34.5099
3.0212,29.8773
-1.7957,35.898
-4.623,36.4437
-8.8393,42.448
-8.4619,37.7588
-7.5979,38.6626
-4.7182,34.7812
-3.0047,38.4664
