291.764,200.967
291.624,200.701
291.548,198.901
291.616,198.149
296.66700000000003,212.903
296.969,212.359
297.7,211.455
297.975,211.286
298.135,211.325
298.345,211.544
298.271,211.553
298.187,211.543
297.893,211.407
297.619,211.956
297.504,212.026
295.936,211.924
295.36,211.713
293.997,211.71400000000003
292.969,211.858
297.308,212.54
297.885,212.64
298.595,213.231
298.266,213.467
297.913,213.612
297.597,213.804
297.28700000000003,213.441
297.276,210.933
298.546,211.41
299.72,216.117
299.831,219.695
299.448,216.098
299.056,214.204
299.79200000000003,215.72
300.819,219.924
301.088,221.051
301.158,220.516
301.216,218.712
301.211,218.128
301.383,217.984
301.437,217.774
301.378,217.753
301.271,217.353
301.538,216.747
301.678,216.629
301.761,216.263
301.696,216.346
301.861,216.364
301.743,216.471
301.691,216.627
301.648,216.388
301.39,216.235
301.37,216.308
301.42900000000003,216.373
301.203,216.111
300.8,215.368
300.599,214.148
300.636,213.742
301.395,216.835
302.0,221.357
301.716,219.825
301.947,220.281
302.235,222.171
302.61400000000003,222.873
302.627,222.805
302.577,222.717
302.898,221.629
302.529,221.379
301.888,220.924
301.557,220.655
301.356,219.367
301.164,217.502
300.801,216.182
300.825,216.029
301.165,215.797
301.122,215.577
301.3,215.637
301.408,215.724
301.372,215.78
301.325,215.785
301.235,215.833
301.225,215.858
301.23,215.942
301.23,215.757
301.101,215.727
300.576,215.597
300.118,215.438
300.275,216.21400000000003
301.291,220.56
302.277,226.205
303.158,229.374
304.728,227.117
306.148,224.12
305.633,225.693
304.243,225.011
301.086,222.164
301.362,219.706
301.262,219.556
301.194,219.505
301.094,219.532
301.107,219.566
302.677,224.502
302.878,225.416
302.77,224.583
302.368,224.349
302.586,228.172
302.42400000000004,227.127
301.882,224.351
301.633,223.333
301.9,223.228
301.188,218.039
301.401,217.814
301.309,217.896
301.298,217.848
301.27,217.958
301.238,217.938
301.057,217.80900000000003
300.409,217.789
300.38,217.829
300.448,217.974
300.328,217.996
301.801,222.538
302.266,225.338
302.128,226.296
301.762,226.315
301.087,225.687
300.931,225.82
300.446,226.058
300.121,225.42
300.699,224.976
301.692,226.562
303.131,228.19
304.314,228.292
304.253,226.94
301.568,219.285
301.461,217.296
301.403,215.652
301.307,215.182
301.095,215.137
301.29,214.662
301.253,214.581
301.266,214.52
301.396,214.861
301.579,215.108
301.521,215.344
301.505,215.36
301.462,215.493
301.339,215.5
301.30400000000003,215.562
301.263,215.547
301.051,215.357
301.02,215.345
301.14,215.161
301.13,215.291
300.985,215.37
300.86,215.364
300.887,215.292
300.862,215.396
300.742,215.419
300.632,215.542
300.491,215.587
300.436,215.536
300.463,215.487
300.519,215.473
300.538,215.18400000000003
300.432,215.113
300.279,214.95
300.309,214.937
300.206,214.754
299.738,214.872
300.253,214.893
300.313,214.801
300.821,219.896
300.589,224.477
300.513,229.949
300.325,232.322
299.942,218.515
300.259,216.592
300.383,216.112
300.497,215.561
300.433,215.237
300.178,215.22
300.02,215.361
299.911,215.479
299.629,215.281
299.558,215.018
299.702,215.067
299.671,215.187
299.702,215.22
299.681,215.223
299.682,215.149
299.271,214.917
299.29400000000004,214.213
299.904,214.923
301.108,217.88
301.596,225.101
301.26,225.624
300.832,223.889
300.9,224.98
301.262,227.548
301.488,227.837
301.888,226.961
302.047,226.157
302.335,225.333
302.439,225.237
302.274,219.948
302.143,218.433
301.878,216.49
301.913,216.12
301.894,216.151
301.796,216.164
301.796,216.21
301.767,216.094
301.756,216.061
301.743,215.897
301.656,215.982
301.535,215.96
301.546,215.988
301.377,215.879
301.327,215.832
301.122,215.731
301.241,215.859
301.205,215.782
301.16200000000003,215.851
301.14,215.743
301.002,215.851
301.654,217.629
301.97900000000004,218.81
302.373,223.997
302.60200000000003,225.749
302.621,228.117
302.638,229.71400000000003
302.784,231.676
303.535,224.68400000000003
303.146,222.162
302.54900000000004,219.701
302.038,217.613
301.719,216.019
301.593,214.949
301.323,214.557
301.316,214.423
301.221,214.235
301.134,213.993
300.939,214.071
300.897,214.107
300.767,214.038
300.755,213.958
300.615,214.084
300.713,214.065
