1.5426,0.017465
1.415,0.00055396
1.3473,-0.10604
1.3287,-0.079548
1.378,0.0015743
1.3996,0.14996
1.515,0.18768
1.4288,0.10653
1.237,-0.037821
1.2145,-0.045106
1.1794,-0.093647
1.1589,0.0121
1.1523,-0.048648
1.0829,0.022592
1.0772,-0.0030646
1.1252,-0.0042963
1.1666,-0.040341
1.2079,0.00076633
1.4263,-0.047518
1.5165,-0.12051
1.3445,-0.19164
1.3916,-0.2098
1.4506,-0.15807
1.5637,-0.06993
1.4337,-0.19984
1.5742,-0.20661
1.5546,-0.17609
1.5138,-0.14796
1.5063,-0.11648
1.4266,-0.17087
1.4152,-0.1539
1.4111,-0.15561
1.3732,-0.17067
1.367,-0.12883
1.4032,-0.1656
1.3659,-0.21196
1.3789,-0.22846
1.4402,-0.1429
1.3732,-0.15609
1.3688,-0.13188
1.3625,-0.11758
1.3326,-0.080869
1.245,-0.072036
0.88867,0.13047
0.65015,0.27422
1.0385,-0.050715
1.1898,-0.12001
0.98039,-0.07448
0.98394,-0.072007
0.98129,-0.098083
0.73172,0.18617
0.51688,0.29492
0.49948,0.2219
0.49983,0.19127
1.6274,0.082556
1.4842,0.016254
1.3722,-0.0019798
1.3874,-0.026542
1.4364,0.028095
1.5303,0.12828
1.5362,0.14888
1.4741,0.11622
1.3775,0.074745
1.2365,-0.032942
1.2105,-0.10056
1.1818,-0.15358
1.1637,-0.1527
1.1323,-0.12193
0.96818,-0.042871
0.9735,-0.0036791
0.9789,-0.024493
0.94634,0.06236
0.94126,0.26716
1.0712,0.14356
1.2232,-0.031555
1.476,-0.15888
1.4522,-0.12436
1.3888,-0.16527
1.4375,-0.16604
1.5285,-0.19087
1.5325,-0.14397
1.5801,-0.17009
1.612,-0.14031
1.4901,-0.1467
1.4708,-0.26201
1.4732,-0.28493
1.4816,-0.21671
1.4718,-0.17978
1.4913,-0.14443
1.4928,-0.17223
1.3984,-0.19362
1.4488,-0.16453
1.4681,-0.16552
1.4762,-0.12884
1.3733,-0.066135
1.336,-0.14658
1.3104,-0.2148
1.4567,-0.19691
1.3951,-0.18487
1.3816,-0.13351
1.3489,-0.13882
1.3641,-0.18693
1.272,-0.079653
1.1044,0.024409
1.3054,-0.1172
1.1139,-0.11043
1.0569,-0.069828
0.94169,-0.15903
0.86997,-0.049153
0.74733,0.061924
0.63846,0.21507
0.55341,0.20043
0.46754,0.17726
0.42361,0.17967
0.41448,0.22769
1.5685,-0.21778
1.6298,-0.059638
1.6797,0.043812
1.6211,0.083903
1.3978,0.0095248
1.4062,-0.045826
1.4008,0.050929
1.4434,0.093056
1.3343,0.028091
1.2789,-0.082637
1.2269,-0.14941
1.2117,-0.12517
1.176,-0.10314
1.1497,-0.16295
1.1485,-0.20949
1.0893,-0.11511
1.049,-0.043393
0.54285,0.55357
0.32775,0.76916
0.15547,0.91228
0.5595,0.30191
1.1667,-0.070909
1.3736,-0.21737
1.4165,-0.18354
1.4069,-0.16274
1.405,-0.14438
1.3869,-0.22176
1.4204,-0.18018
1.4659,-0.17945
1.4852,-0.28041
1.5202,-0.26826
1.5337,-0.20913
1.5118,-0.16273
1.4723,-0.14113
1.4653,-0.18764
1.4357,-0.24071
1.4347,-0.19524
1.4324,-0.19526
1.4583,-0.1799
